ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
357-78-0831,213193278911199,Misty,Villegas,F,3043 James Estates Suite 721,Tyngsboro,MA,1879,42.6724,-71.4158,11305,Interior and spatial designer,1992-01-22,485050244188,adults_2550_female_urban.json,f99c15d2963ad8636a0622276737b3e6,2022-08-08,09:56:23,1659948983,misc_pos,189.78,0,fraud_Haley Group,42.315567,-71.870328,3,4,12,30872,17,0,0,0,9.14,11.08,3.03,3673.33,63462.09,995658.58,6,12,22,22
432-19-7335,4444685175495963,Jason,Ruiz,M,43389 Powell Ranch,Burlington,IA,52601,40.8087,-91.117,29723,Risk analyst,1970-06-29,872189426420,adults_50up_male_urban.json,5ce94c01068bfe66729907b6a8eb2286,2022-09-16,11:59:25,1663325965,shopping_pos,78.03,0,fraud_Hickle Group,41.681141,-91.898753,5,6,15,41817,20,0,4,0,43.18,51.68,63.66,1718.85,42596.47,290796.41,4,10,19,41
862-22-0923,2287201859626305,Bryan,Sanders,M,926 Kimberly Way Suite 475,Spokane,WA,99208,47.7374,-117.4352,342856,"Administrator, arts",1966-02-12,125069449315,adults_50up_male_urban.json,5076e2abe264464dfd255e692e863cc1,2023-04-27,17:39:20,1682613560,travel,7.54,0,fraud_Lynch-Mohr,47.973476,-117.481836,0,4,14,8911,9,0,3,0,30.34,28.71,29.3,2168.76,61374.35,676339.39,7,12,16,21
105-26-1366,676327919723,Catherine,Ramirez,F,825 Megan Crescent,Stone Mountain,GA,30087,33.8105,-84.1361,112402,"Copywriter, advertising",1980-02-04,233162524673,adults_2550_female_urban.json,7e19af8e0b34ffc27b6a518d78f08146,2023-03-18,16:21:24,1679152884,kids_pets,45.0,0,fraud_Bode-Schuster,33.989529,-83.913257,6,8,13,4314,11,0,5,1,80.18,45.06,50.64,1641.5,72761.19,957937.55,6,12,21,30
529-44-7448,4528261308393989725,Susan,Boone,F,6205 Amy Inlet,Fort Worth,TX,76140,32.6192,-97.2735,813980,Music tutor,1983-06-27,126455836874,adults_2550_female_urban.json,5620b7e9e411ac69cd668c409ff91fdd,2023-01-13,17:09:10,1673626150,home,12.65,0,fraud_Stark-Koss,32.981018,-96.555263,3,4,13,56445,5,0,4,0,41.04,62.57,55.31,184.94,7378.99,499099.14,7,13,20,19
383-25-7187,180030701316886,Tina,Griffin,F,32316 Duncan Junction,Paynesville,MN,56362,45.3988,-94.7157,5844,"Social research officer, government",1989-05-24,280897464967,adults_2550_female_urban.json,e822aa416f7af8df9ad9717a015a8acf,2023-01-26,22:13:22,1674767602,home,56.67,0,fraud_Gulgowski LLC,44.672537,-93.765622,5,6,13,38497,17,0,3,0,76.78,42.34,43.44,2986.74,68801.32,462557.33,4,11,23,35
720-56-5684,4358841834374016,Jose,Welch,M,79559 Barrett Bypass Suite 150,La Puente,CA,91746,34.0443,-117.9862,115525,"Designer, interior/spatial",1979-03-03,521500975371,adults_2550_male_urban.json,6e9c36f695eb48a84fb85d7194e548c4,2022-09-03,19:25:57,1662229557,misc_pos,17.07,0,fraud_Boyer PLC,34.495953,-118.41035,6,10,17,19206,18,0,5,1,78.23,13.4,7.52,1640.45,43823.14,511468.83,6,10,22,30
501-38-1416,349259103003127,Mark,Scott,M,035 Peter Circle Apt. 764,El Paso,TX,79936,31.7677,-106.3016,749635,Occupational hygienist,1995-04-05,517202663464,adults_2550_male_urban.json,7c653468adee6159ea2e4cdf4fe116b9,2023-01-03,16:26:07,1672759567,health_fitness,24.33,0,"fraud_Brown, Homenick and Lesch",31.061223,-106.167416,2,4,13,78311,12,0,1,0,62.06,37.38,65.51,4848.87,66247.45,10154.32,1,10,12,14
361-19-5321,4943175104321262,Heather,Ryan,F,920 Hale Summit Suite 858,Schenectady,NY,12302,42.88,-73.9913,162643,Site engineer,1999-06-27,886893988545,young_adults_female_urban.json,92a317ada5d1c2cc8b7d7764c5ea63f1,2023-04-29,16:28:02,1682782082,travel,19.25,0,fraud_Block-Hauck,42.718457,-74.89782,6,11,19,25862,19,0,5,1,63.35,61.51,31.6,3203.99,3017.61,383056.91,2,4,22,13
366-14-6984,6501800544027760,Amy,Ortega,F,16257 Davis Bypass,Freeport,TX,77541,29.0357,-95.3379,17412,Advertising account executive,1965-08-10,421832818557,adults_50up_female_urban.json,ee8b6ee8223caf2bc86c5f69d83fc3a3,2022-08-20,10:32:40,1660987960,misc_pos,47.61,0,fraud_Herzog Ltd,29.338139,-95.950194,0,2,10,10909,1,1,5,1,27.38,72.24,8.33,4970.94,88576.33,1067306.92,1,11,23,27
025-14-6755,4546141479552478,Haley,Becker,F,271 Costa Lights,Milford,CT,6461,41.2338,-73.0747,52759,Community education officer,1985-07-31,559673803446,adults_2550_female_urban.json,de4764a662524b20e1492a85259ee9ae,2022-08-26,19:17:47,1661537867,shopping_net,58.69,0,fraud_Schumm PLC,42.055561,-73.387428,5,6,15,11659,14,0,4,0,3.15,52.58,10.77,4681.85,90186.66,137494.66,6,9,21,39
899-96-4726,60469181790,Kaitlyn,Schultz,F,076 Bryant Ports,Jefferson,SC,29718,34.6546,-80.3639,3856,Sports administrator,1965-01-19,349650678313,adults_50up_female_urban.json,b64999915b60f642a0ca368bc8ddba85,2022-05-18,11:56:11,1652871371,gas_transport,1.48,0,fraud_Mraz-Herzog,35.364598,-80.967433,4,4,14,76345,10,0,2,0,67.29,6.9,2.48,2174.06,32032.8,887222.49,1,7,23,19
223-61-5747,3517683339545827,Dawn,Smith,F,449 Mary Green Apt. 440,San Francisco,CA,94122,37.7593,-122.4836,805301,Radiation protection practitioner,1949-05-13,510939474105,adults_50up_female_urban.json,ec8f552300e4c1b70bc31defdd082113,2023-02-10,22:25:20,1676064320,kids_pets,53.17,0,fraud_Crona and Sons,37.277123,-122.664722,1,5,14,31753,1,1,4,0,83.58,14.22,60.71,398.08,55598.66,613124.72,2,4,8,28
885-70-1683,4224304968565,Teresa,Phillips,F,132 Jessica Centers Suite 108,Folsom,LA,70437,30.6145,-90.1879,7918,Forensic scientist,1990-09-18,387181991474,adults_2550_female_urban.json,4a66cd325816c600d56d5b9b8446839e,2022-07-10,10:47:06,1657446426,grocery_pos,30.68,0,fraud_Kiehn Inc,30.353123,-91.168152,1,6,11,81233,5,0,6,1,89.03,62.6,52.74,4633.88,43826.93,212789.07,7,10,17,28
223-13-9731,2711563687624026,Michael,Nelson,M,96544 Robert Creek Suite 459,Coal Township,PA,17866,40.7917,-76.5519,10310,English as a foreign language teacher,1991-04-07,761419490859,adults_2550_male_urban.json,3c7851a761a27c0a5b35f9897848b5a1,2022-10-26,23:52:41,1666824761,shopping_pos,7.52,0,"fraud_Nitzsche, Kessler and Wolff",40.216775,-75.578356,5,5,10,51627,3,1,2,0,56.82,32.6,6.87,1353.86,18846.17,933490.63,5,11,11,20
381-56-9965,4479281252009105,Sheila,Fox,F,4354 Kayla Plaza Suite 076,Decatur,MS,39327,32.4358,-89.1168,4190,Police officer,1970-01-28,303074207545,adults_50up_female_urban.json,8209dcd8f678d2a28f7be9010f2d42ad,2022-08-12,04:13:52,1660274032,misc_pos,21.27,0,"fraud_Monahan, Bogisich and Ledner",32.431039,-89.221804,0,0,10,8661,11,0,4,0,41.16,85.82,10.32,3222.34,99459.92,761923.36,2,13,13,17
667-89-6434,213132030496958,Anthony,Smith,M,1432 Peter Lights Apt. 980,Cleveland,TN,37311,35.1313,-84.875,88774,Museum/gallery exhibitions officer,1962-12-25,915012617952,adults_50up_male_urban.json,3efcdf6c9eddc75ba048c8fb95478f2a,2022-11-03,04:29:04,1667446144,entertainment,8.06,0,fraud_Beier LLC,34.248629,-84.612607,4,6,14,50445,16,0,3,0,87.84,78.81,14.52,4831.21,82977.18,253531.74,5,5,16,25
104-63-2133,4547294869454,Robert,Smith,M,321 Donna Flats Apt. 312,Lovington,NM,88260,32.9512,-103.3488,14343,Press photographer,2000-08-16,38939237923,young_adults_male_urban.json,7e3e83a0c3a3c68f19769e1a6b6f8454,2022-09-01,13:11:41,1662034301,shopping_net,9.55,0,"fraud_Little, Gutmann and Lynch",32.051801,-102.918784,0,5,12,74890,9,0,3,0,29.39,42.54,60.28,562.81,99084.94,761504.52,0,12,23,13
634-73-5718,3527461473605261,Joseph,Sharp,M,5990 Diaz Hollow Suite 178,East Moline,IL,61244,41.5118,-90.4321,24053,Fine artist,1986-12-30,97367158362,adults_2550_male_urban.json,7a3f2d3eb9ddc42ca5cc69a4a0b6e9e1,2023-02-26,22:26:07,1677446767,home,48.36,0,fraud_Altenwerth-Kilback,42.480119,-90.476011,6,11,21,55145,5,0,6,1,44.26,47.07,43.04,3667.08,42589.53,215863.82,5,14,22,31
646-83-2235,4872203733784061383,Jason,Gillespie,M,8304 Murphy Lights Suite 765,Maywood,IL,60153,41.8793,-87.8433,24106,Psychiatrist,2001-02-11,423064653971,young_adults_male_urban.json,ca449650f4ca07f6f80227170b5726c0,2022-11-25,23:51:41,1669416701,entertainment,4.2,0,fraud_Nienow PLC,41.192631,-87.459391,1,3,12,5462,14,0,4,0,35.25,61.43,68.11,1089.66,56152.05,99712.81,5,6,13,25
558-38-7177,38869560898839,Daniel,Golden,M,56693 Thompson Stream,Essex,MD,21221,39.3086,-76.4533,42154,Operational researcher,1981-10-25,507094686838,adults_2550_male_urban.json,227c753f50074a44521e1f3fbe21bf01,2022-09-10,18:34:42,1662831282,misc_pos,83.29,0,fraud_McDermott-Rice,38.412059,-75.817351,1,3,9,74851,11,0,5,1,19.73,26.18,18.0,4497.12,45442.58,915611.88,4,7,16,18
520-67-8550,4794706705006862739,Kathleen,Leonard,F,90641 Debra Lane,Gerlach,NV,89412,40.6525,-119.3565,288,Recruitment consultant,1998-09-21,712841612807,young_adults_female_rural.json,5739c8327fdec543186cc71db56bea56,2022-10-02,19:09:50,1664734190,shopping_net,147.94,0,fraud_Fisher-Schowalter,41.407785,-119.660817,5,10,18,58258,21,1,6,1,60.24,89.37,53.94,2222.68,40754.51,646948.9,3,3,17,26
093-81-9884,676208844800,Steven,Mason,M,8998 Adams Field,Atlanta,GA,30310,33.7278,-84.4232,900273,"Nurse, mental health",1995-06-19,935253398654,adults_2550_male_urban.json,394e8f907f8f3976a969bc24fd6bf7f9,2022-05-25,01:52:34,1653439954,gas_transport,97.71,0,fraud_Rodriguez Group,32.893922,-83.623648,2,3,11,78609,2,1,2,0,32.6,76.18,43.59,4770.15,25088.41,283281.26,7,9,13,10
235-57-7625,502006290840,Larry,Collins,M,3742 Merritt Run Apt. 123,Jersey City,NJ,7305,40.702,-74.089,247530,"Teacher, primary school",1980-01-13,722940256932,adults_2550_male_urban.json,c200f1b206a1d8d5efd44016781915a2,2022-09-30,22:36:01,1664573761,shopping_net,62.2,0,"fraud_Schmeler, Bashirian and Price",39.728275,-74.206788,1,5,12,40509,6,0,4,0,65.43,62.55,27.74,4843.17,10815.41,273685.67,4,14,19,30
076-20-9448,30432558844048,Lawrence,Sanders,M,4838 Lindsey Corner,Chicago Heights,IL,60411,41.5087,-87.5904,58136,Race relations officer,1958-12-14,23296205287,adults_50up_male_urban.json,8c1cb10c869f33dedc4b1f42cfb34ab3,2022-10-28,06:05:51,1666933551,entertainment,315.86,0,fraud_Abshire PLC,41.425182,-87.740185,0,1,9,83864,14,0,4,0,40.79,57.64,35.51,1359.88,82436.26,294623.01,1,7,23,32
107-47-6442,5107260768516404,Martin,Coleman,M,58445 Jennifer Dale,Alamo,TX,78516,26.1906,-98.1164,33722,Retail buyer,1969-11-05,188449635635,adults_50up_male_urban.json,d521a8e2e32316b1cbc2c8792fce8b3f,2022-08-28,09:14:58,1661674498,shopping_net,75.01,0,"fraud_Altenwerth, Cartwright and Koss",26.010156,-98.416912,1,3,12,78932,9,0,6,1,63.1,64.11,61.07,3997.22,77183.55,914955.63,3,15,17,27
691-75-1698,3562383603243845,James,Weaver,M,06814 Vicki Parkway,Lakewood,WA,98498,47.1591,-122.5485,62135,Nutritional therapist,1977-03-17,574735300374,adults_2550_male_urban.json,1869261a5151d9f81f87f7c51bc1c508,2022-05-31,05:05:28,1653969928,gas_transport,72.34,0,"fraud_Schaefer, McGlynn and Bosco",46.220394,-123.127081,5,10,18,46199,19,0,1,0,27.79,85.51,41.02,4359.79,66609.96,195856.31,3,9,11,41
828-91-5117,213180736451140,Christina,Kemp,F,6651 King Islands Suite 220,Warren,MI,48088,42.5164,-82.9832,134056,Physiotherapist,1988-02-02,158673117669,adults_2550_female_urban.json,93814218f4643d13a77693676ed50a11,2022-08-26,19:55:47,1661540147,shopping_net,14.53,0,fraud_Boyer PLC,41.766944,-83.320491,1,1,10,4192,6,0,4,0,65.39,36.46,35.69,3631.71,86765.81,278488.47,5,13,22,18
505-26-6538,4106919890898,Katherine,Morales,F,9413 Barker Manors,Maryville,TN,37801,35.6884,-84.0769,81474,Trading standards officer,2002-03-07,113817936738,young_adults_female_urban.json,9f068b21f839e750822cefb7bbcee455,2022-11-15,16:14:40,1668525280,entertainment,2.02,0,fraud_Lind-Buckridge,36.28049,-84.640343,6,8,17,79356,15,0,1,0,86.35,6.22,24.04,2916.88,62078.94,279805.52,0,5,12,42
233-86-6826,4240353222523032,Henry,Martin,M,74524 George Turnpike,Liberty,MS,39645,31.1384,-90.7133,5016,"Biochemist, clinical",1985-01-11,25487044167,adults_2550_male_urban.json,80b14dad676e9d086b00e2d42a644fcf,2023-04-10,21:37:29,1681159049,personal_care,30.74,0,fraud_Monahan-Morar,30.56998,-90.611253,4,4,11,69236,4,0,0,0,52.29,38.98,51.69,3959.32,78946.64,806970.7,1,6,22,33
531-71-1417,4151212397498213,Keith,Dunn,M,7569 Hannah Cape,Mancos,CO,81328,37.3471,-108.2982,4069,Chartered public finance accountant,1982-04-11,792055377260,adults_2550_male_urban.json,865046724c8c4727544da2bacdfdfff7,2023-03-18,21:40:13,1679172013,kids_pets,3.16,0,fraud_Beer-Jast,37.692331,-108.124702,0,3,11,19695,6,0,5,1,77.37,82.08,33.68,3689.73,29312.62,211950.44,2,2,2,23
797-19-0666,374157288262195,Nathaniel,Pierce,M,52256 Mitchell Mill Apt. 922,Great Lakes,IL,60088,42.3032,-87.8642,15761,"Horticulturist, commercial",1941-04-23,670653272768,adults_50up_male_urban.json,be4596bd0c49734611b3031c08145457,2023-04-15,23:15:45,1681596945,personal_care,63.66,0,fraud_Emmerich-Rau,41.520649,-87.606059,0,2,12,72102,21,1,5,1,42.64,79.32,16.02,1550.03,78649.19,329806.96,0,10,11,15
311-81-0543,676127870605,Jennifer,Anderson,F,55459 Trevino Place,Belpre,OH,45714,39.2868,-81.5968,9951,Armed forces training and education officer,1967-08-06,328117691003,adults_50up_female_urban.json,d268fd50ae61e597b1fb9a8c0437cbd6,2023-01-12,13:47:01,1673527621,home,167.89,0,fraud_Stark-Koss,39.614227,-82.215941,0,3,11,7741,4,0,3,0,10.21,71.25,44.26,4453.3,43611.7,1077695.84,7,7,14,29
294-87-6305,4689753115243879,Brandi,Douglas,F,7931 Callahan Hills Suite 941,San Leandro,CA,94579,37.6892,-122.1507,104689,"Therapist, horticultural",1977-12-10,621509602035,adults_2550_female_urban.json,9e21d47c5e713367af795d2b7feedc9a,2022-06-23,09:21:32,1655972492,grocery_pos,189.2,0,fraud_Kilback LLC,38.282178,-121.449307,6,6,13,59858,16,0,3,0,64.06,8.49,11.61,1016.67,92406.7,647255.06,5,13,21,47
278-55-1663,6011908499651642,Courtney,Williams,F,87178 Courtney Knoll Apt. 205,Johnson City,TN,37604,36.3107,-82.381,92094,Civil Service fast streamer,1984-11-27,284270091190,adults_2550_female_urban.json,fc6145a4832264a124330f32b6b1273c,2022-12-02,17:42:30,1669999350,entertainment,6.18,0,fraud_Heaney-Marquardt,36.400539,-83.333047,4,7,14,50661,22,1,4,0,67.32,60.03,22.08,4055.54,29742.73,1028431.55,4,13,19,46
348-03-3223,375102889837275,Ryan,Case,M,52342 Salas Point,Asheville,NC,28804,35.6374,-82.5646,120389,Commercial/residential surveyor,1999-09-08,527530425564,young_adults_male_urban.json,2080da138bb7184bd5c3e852e083c206,2022-08-14,22:06:26,1660511186,misc_pos,5.12,0,fraud_Buckridge PLC,34.824315,-82.114906,0,2,11,15794,5,0,6,1,62.87,36.77,67.73,3048.48,43473.28,589347.29,1,6,13,37
346-58-5629,4521642011808293,Erika,Mccoy,F,11215 Buchanan Gardens Apt. 381,Brooklyn,NY,11214,40.6016,-73.9968,2504700,Public librarian,1999-11-11,626929041333,young_adults_female_urban.json,5dbee9986e67ba79fa58d0eb3de79972,2022-11-30,21:56:56,1669841816,entertainment,6.57,0,"fraud_Hoppe, Harris and Bednar",41.213523,-73.43997,5,9,15,45670,7,0,2,0,2.54,15.19,1.71,354.26,91678.84,121168.4,2,8,12,50
890-47-6343,30457548947056,Teresa,Yates,F,399 Lewis Motorway,New Madrid,MO,63869,36.6073,-89.5366,3783,Information officer,1973-08-10,942999073491,adults_2550_female_urban.json,59cef261c0801bfef253314d7bdfa05d,2022-05-30,07:03:05,1653890585,grocery_net,4.74,0,fraud_Collier Inc,35.609032,-90.3992,6,7,15,72972,22,1,0,0,21.57,21.38,24.12,1475.98,45834.8,278783.3,6,12,15,24
363-75-6516,4361827196272,Timothy,Hunt,M,6287 Stephen Pines,Haddon Heights,NJ,8035,39.8788,-75.0664,7566,"Research officer, government",1986-05-29,871696300705,adults_2550_male_urban.json,baa50c90d042e59616cfedb4ed2d392b,2022-10-03,14:44:02,1664804642,shopping_net,3.82,0,"fraud_Schmeler, Bashirian and Price",39.140812,-76.033681,4,6,16,17990,17,0,0,0,23.44,15.44,68.89,3641.66,32316.77,698146.73,0,11,21,40
596-55-1227,630449670433,Fred,Jacobs,M,3365 Medina Groves Apt. 561,Lewisburg,TN,37091,35.4596,-86.7812,21005,Trade union research officer,1978-03-27,839894667407,adults_2550_male_urban.json,57944f7ffce4391225e44036e66ea47d,2022-11-21,16:28:14,1669044494,entertainment,18.49,0,fraud_Cruickshank-Mills,36.35387,-86.816379,4,8,17,79654,1,1,0,0,85.65,41.08,28.66,2149.72,20035.02,877389.73,0,9,13,35
425-42-6938,503849235778,Jill,Miller,F,057 Tyrone Fields Apt. 279,Avon,IN,46123,39.7629,-86.3996,31754,Waste management officer,1977-07-02,918466043267,adults_2550_female_urban.json,37534654727bb9fac78bd5d9d4032a57,2022-07-10,08:37:28,1657438648,grocery_pos,45.71,0,fraud_Hackett-Lueilwitz,39.116988,-86.36285,5,10,19,72914,18,0,6,1,64.78,43.66,57.64,1123.9,98473.93,784539.55,4,10,11,45
333-28-2304,3507481052704172,Sarah,Browning,F,946 Brown Walk Apt. 662,Palisades Park,NJ,7650,40.8462,-73.9954,19601,"Psychologist, forensic",1978-03-21,441500152905,adults_2550_female_urban.json,850fa9cb54846e124b41c96a4138d6f7,2022-07-01,01:26:34,1656635194,grocery_pos,169.87,0,"fraud_Heller, Gutmann and Zieme",41.104529,-74.520796,2,2,8,73632,11,0,4,0,41.87,40.07,6.5,2868.18,12107.17,279967.88,6,13,13,37
116-90-8552,180094919265954,Bruce,Harris,M,664 Joshua Corners Apt. 740,Richmond,KY,40475,37.7546,-84.2955,55803,Academic librarian,1996-12-11,101790488159,adults_2550_male_urban.json,ea4282ff6e8244cee4fa3597ddf8977f,2022-08-28,13:11:46,1661688706,misc_pos,3.1,0,"fraud_Boehm, Predovic and Reinger",38.34159,-85.094368,2,7,15,71887,11,0,6,1,14.64,67.69,59.46,1405.0,10929.89,176735.84,4,11,12,34
187-30-5785,30151069742349,Laura,Daniels,F,52666 Kaufman Key,Detroit,MI,48214,42.3669,-82.9938,673342,Musician,1973-12-15,883946300367,adults_2550_female_urban.json,907e724bfa24b29babc9504398331b36,2023-03-12,16:14:32,1678634072,kids_pets,133.62,0,fraud_Hammes-Beatty,41.636739,-83.625981,4,8,17,14879,18,0,6,1,65.22,87.52,11.56,2397.33,70501.97,36578.29,0,15,18,18
810-89-8735,378719139211709,Natalie,Carpenter,F,6961 Sampson Mountains Suite 938,Portland,ME,4103,43.6876,-70.2876,65261,Telecommunications researcher,1999-01-21,430092315019,young_adults_female_urban.json,18a1b2bdf97e0ed1eb7cb8904b553d04,2022-11-29,13:19:22,1669724362,entertainment,119.07,0,fraud_Kassulke Inc,43.926362,-70.886111,2,4,10,52877,5,0,1,0,19.82,1.26,53.27,4945.03,50035.51,543355.01,7,12,23,15
408-69-7082,4633283896337614,Jonathan,Reid,M,67136 Sanford Coves Apt. 132,Warren,MI,48088,42.5164,-82.9832,134056,Risk analyst,1978-05-08,175196448812,adults_2550_male_urban.json,1ccc9daf20f19df8c9224d3563490b2c,2022-05-14,00:39:13,1652485153,gas_transport,67.21,0,"fraud_Zieme, Bode and Dooley",42.265673,-83.873708,4,5,13,81260,15,0,5,1,60.69,39.88,30.15,3896.63,57374.19,216199.26,3,14,19,45
860-35-3643,4060830773667588,Heather,Stone,F,57333 Forbes Parkway Apt. 790,Largo,FL,33771,27.9085,-82.7568,121061,Educational psychologist,1975-11-25,585174885362,adults_2550_female_urban.json,61f92d305206500b661a12c53adedd1b,2022-09-01,13:06:59,1662034019,shopping_net,98.92,0,fraud_Jast Ltd,27.811759,-83.342348,1,5,11,44580,8,0,3,0,61.56,33.54,11.23,1611.89,37503.69,727485.58,7,10,16,34
002-35-5619,2720185048920072,Anthony,Patterson,M,942 Martin Vista Suite 331,Federal Way,WA,98023,47.3104,-122.3612,91661,"Scientist, research (life sciences)",1975-04-16,783214610539,adults_2550_male_urban.json,a7e98e2a00f84d3b1efd5cf4c45525d5,2022-12-07,21:59:05,1670446745,food_dining,37.04,0,"fraud_Konopelski, Schneider and Hartmann",46.657661,-121.564309,3,5,10,38376,3,1,2,0,80.86,83.85,41.24,911.16,79946.32,1006030.84,0,9,20,50
668-88-7935,4919756832678,Alexis,Stuart,F,876 Michelle Path Suite 547,Corte Madera,CA,94925,37.9223,-122.5132,9253,"Conservator, museum/gallery",1977-12-01,228200847847,adults_2550_female_urban.json,ee4ac4857c60b194909197bd8512c9dd,2022-12-02,18:31:17,1670002277,entertainment,89.5,0,"fraud_Schroeder, Hauck and Treutel",37.525861,-122.11557,1,6,15,56967,10,0,4,0,61.17,82.33,4.88,3705.21,68404.82,584170.16,2,7,14,49
053-97-2995,213173383040472,Lawrence,Rodgers,M,1236 Martin Road,Tucson,AZ,85710,32.2138,-110.824,865276,"Engineer, civil (consulting)",1991-07-09,673283860496,adults_2550_male_urban.json,4037c5cbf077a6eb83937157d5d227c2,2022-11-16,17:34:38,1668616478,entertainment,31.07,0,"fraud_Schaefer, Fay and Hilll",31.597838,-109.887182,1,1,8,40208,9,0,2,0,55.3,10.59,53.32,3142.59,28226.7,1004780.61,5,15,18,47
559-12-4634,3574181827151315,Leslie,Fox,F,6343 Reynolds Landing,Easton,PA,18045,40.6957,-75.2865,83703,Product manager,1988-04-30,114820670328,adults_2550_female_urban.json,4cb3a1956913d21295f4569c77475b7f,2022-08-25,14:24:30,1661433870,shopping_net,65.65,0,fraud_Stamm-Witting,40.383278,-76.184483,5,6,16,46679,11,0,3,0,30.66,16.92,63.19,4301.72,69259.01,342915.65,7,9,16,19
676-35-5171,4243840927715738,Max,Gutierrez,M,70518 Michael Rue Apt. 031,West Palm Beach,FL,33411,26.6644,-80.1741,459921,Ship broker,1970-10-11,495787671012,adults_50up_male_urban.json,08d3c3c262d1091b02052988524cb680,2022-07-02,06:58:45,1656741525,grocery_pos,9.74,0,"fraud_Kovacek, Dibbert and Ondricka",26.540743,-80.908439,4,5,14,1831,20,0,5,1,83.45,24.37,47.78,547.43,8337.26,488133.27,3,4,10,40
628-09-7313,4292759602450389,Lisa,Deleon,F,78126 Hall Viaduct,Lancaster,CA,93536,34.7471,-118.3687,182305,"Engineer, control and instrumentation",1974-02-05,403670539311,adults_2550_female_urban.json,df4ed491c0549fa359b014f09a426d8c,2023-03-31,19:56:26,1680288986,personal_care,129.3,0,fraud_Wilkinson LLC,34.325097,-119.188446,5,10,17,12358,12,0,4,0,36.33,25.38,51.62,364.71,43617.36,716645.76,0,6,21,32
005-04-8956,4580151764296280923,Edward,Wilson,M,0969 Garcia Stravenue,Irmo,SC,29063,34.1103,-81.1966,32717,"Engineer, broadcasting (operations)",1977-10-19,361301964896,adults_2550_male_urban.json,69fe246ff82c536f89dd6bd900df42ef,2022-11-29,21:47:59,1669754879,entertainment,3.18,0,fraud_Stark-Batz,35.085269,-81.939874,4,4,14,64542,5,0,1,0,36.21,42.17,64.07,2512.19,81107.59,1078021.39,6,6,8,33
022-81-4668,4922454779174842,Amy,Henry,F,38234 Garcia Road Suite 922,El Dorado Hills,CA,95762,38.685,-121.068,38797,Press photographer,1998-01-09,995837166936,adults_2550_female_urban.json,3b2d9cf704f228e3f3fe8e96ba56adf8,2023-04-30,12:29:02,1682854142,travel,317.96,0,"fraud_Larson, Quitzon and Spencer",39.18951,-120.515779,2,3,13,66879,18,0,6,1,17.71,88.91,25.54,873.29,29806.08,696635.03,4,14,23,26
